"InventoryID","Glottocode","ISO6393","LanguageName","SpecificDialect","GlyphID","Phoneme","Allophones","Marginal","SegmentClass","Source","tone","stress","syllabic","short","long","consonantal","sonorant","continuant","delayedRelease","approximant","tap","trill","nasal","lateral","labial","round","labiodental","coronal","anterior","distributed","strident","dorsal","high","low","front","back","tense","retractedTongueRoot","advancedTongueRoot","periodicGlottalSource","epilaryngealSource","spreadGlottis","constrictedGlottis","fortis","lenis","raisedLarynxEjective","loweredLarynxImplosive","click"
126,"marg1265","mrt","Margi",NA,"0272","ɲ","ɲ̩ ɲ",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","+","-","+","-","+","+","-","+","-","0","-","-","+","-","-","-","-","-","-","-","-"
126,"marg1265","mrt","Margi",NA,"0283","ʃ","ʃ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
126,"marg1265","mrt","Margi",NA,"0292","ʒ","ʒ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
126,"marg1265","mrt","Margi",NA,"0294","ʔ","ʔ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","+","-","-","-","-","-"
126,"marg1265","mrt","Margi",NA,"029D","ʝ","ʝ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","-","+","-","+","+","-","+","-","0","-","-","+","-","-","-","-","-","-","-","-"
126,"marg1265","mrt","Margi",NA,"2C71","ⱱ","ⱱ",NA,"consonant","spa","0","-","-","-","-","+","+","+","0","+","+","-","-","-","+","-","+","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
126,"marg1265","mrt","Margi",NA,"02E5","˥","˥",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
126,"marg1265","mrt","Margi",NA,"02E9","˩","˩",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
126,"marg1265","mrt","Margi",NA,"0061","a","a a æ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","-","0","-","-","+","-","-","-","0","0","-","-","0"
126,"marg1265","mrt","Margi",NA,"0069","i","i i ɪ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
126,"marg1265","mrt","Margi",NA,"0075","u","y u",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","0","0","-","-","0"
126,"marg1265","mrt","Margi",NA,"0254","ɔ","œ ɔ ɔ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","-","-","-","+","-","-","-","0","0","-","-","0"
126,"marg1265","mrt","Margi",NA,"0259","ə","ɯ ə ə",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","-","-","-","-","+","-","-","-","0","0","-","-","0"
126,"marg1265","mrt","Margi",NA,"025B","ɛ","ɛ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","-","-","-","+","-","-","-","0","0","-","-","0"
127,"soma1255","som","Somali",NA,"0062","b","pʼ b β p p̚",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"0062+02D0","bː","bː",NA,"consonant","spa","0","-","-","-","+","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"0064","d","t̚ t tʼ ð d",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"0064+02D0","dː","dː",NA,"consonant","spa","0","-","-","-","+","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"0066","f","fː f",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","+","-","+","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"0068","h","ɦ h",NA,"consonant","spa","0","-","-","-","-","-","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","-","-","-","-","+","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"006A","j","j",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"006B+02B0","kʰ","kʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","-","-","+","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"006C","l","l l l",NA,"consonant","spa","0","-","-","-","-","+","+","+","0","+","-","-","-","+","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"006C+02D0","lː","lː lː lː",NA,"consonant","spa","0","-","-","-","+","+","+","+","0","+","-","-","-","+","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"006D","m","m",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"006E","n","ŋ ɴ n n",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"006E+02D0","nː","nː nː nː",NA,"consonant","spa","0","-","-","-","+","+","+","-","0","-","-","-","+","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"0072+02D0","rː","rː rː",NA,"consonant","spa","0","-","-","-","+","+","+","+","0","+","-","+","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"0073","s","s sː",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"0074+02B0","tʰ","tʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","-","-","+","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"0074+0320+0283","t̠ʃ","t̠ʃ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"0077","w","w",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"0078","x","x",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"0127","ħ","ħ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","+","0","+","-","-","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"0261","ɡ","k kʼ ɡ ɣ k̚",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","+","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"0261+02D0","ɡː","ɡː",NA,"consonant","spa","0","-","-","-","+","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","+","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"0262","ɢ","ʁ q ɢ q̚",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","+","0","-","-","+","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"0262+02D0","ɢː","ɢː qː",NA,"consonant","spa","0","-","-","-","+","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","+","0","-","-","+","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"027E","ɾ","ɾ r̥ r",NA,"consonant","spa","0","-","-","-","-","+","+","+","0","+","+","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"0283","ʃ","ʃ ʃː",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"0294","ʔ","ʔ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","+","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"0295","ʕ","ʕ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","+","0","+","-","+","-","-","-","-","-","-","-","-"
127,"soma1255","som","Somali",NA,"1D91","ᶑ","ʈʼ ʈ̚ ɽ ᶑ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","-","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","+","-"
127,"soma1255","som","Somali",NA,"1D91+02D0","ᶑː","ᶑː",NA,"consonant","spa","0","-","-","-","+","+","-","-","-","-","-","-","-","-","-","0","0","+","-","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","+","-"
127,"soma1255","som","Somali",NA,"02E5","˥","˥ ˥",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
127,"soma1255","som","Somali",NA,"02E9","˩","˧ ˩ ˩",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
127,"soma1255","som","Somali",NA,"0061+02D0","aː","aː ãː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","-","0","-","-","+","-","-","-","0","0","-","-","0"
127,"soma1255","som","Somali",NA,"0065","e","ẽ e",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
127,"soma1255","som","Somali",NA,"0065+02D0","eː","ẽː eː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
127,"soma1255","som","Somali",NA,"0069","i","ĩ i",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
127,"soma1255","som","Somali",NA,"0069+02D0","iː","ĩː iː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
127,"soma1255","som","Somali",NA,"00E6","æ","æ̃ æ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","+","-","0","-","-","+","-","-","-","0","0","-","-","0"
127,"soma1255","som","Somali",NA,"00E6+02D0","æː","æ̃ː æː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","+","-","0","-","-","+","-","-","-","0","0","-","-","0"
127,"soma1255","som","Somali",NA,"0254","ɔ","ɔ̃ ɔ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","-","-","-","+","-","-","-","0","0","-","-","0"
127,"soma1255","som","Somali",NA,"0254+02D0","ɔː","ɔ̃ː ɔː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","-","-","-","+","-","-","-","0","0","-","-","0"
127,"soma1255","som","Somali",NA,"0259","ə","a ə ə̃",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","-","-","-","-","+","-","-","-","0","0","-","-","0"
127,"soma1255","som","Somali",NA,"025B","ɛ","ɛ ɛ̃",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","-","-","-","+","-","-","-","0","0","-","-","0"
127,"soma1255","som","Somali",NA,"025B+02D0","ɛː","ɛ̃ː ɛː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","-","-","-","+","-","-","-","0","0","-","-","0"
127,"soma1255","som","Somali",NA,"026A","ɪ","ɪ̃ ɪ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","-","-","-","+","-","-","-","0","0","-","-","0"
127,"soma1255","som","Somali",NA,"026A+02D0","ɪː","ɪ̃ː ɪː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","-","-","-","+","-","-","-","0","0","-","-","0"
127,"soma1255","som","Somali",NA,"0275+031E","ɵ̞","ɵ̞ ɵ̞̃",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","-","0","-","-","+","-","-","-","0","0","-","-","0"
127,"soma1255","som","Somali",NA,"0275+031E+02D0","ɵ̞ː","ɵ̞ː ɵ̞̃ː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","-","0","-","-","+","-","-","-","0","0","-","-","0"
127,"soma1255","som","Somali",NA,"028A","ʊ","ʊ̃ ʊ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","-","-","-","+","-","-","-","0","0","-","-","0"
127,"soma1255","som","Somali",NA,"028A+02D0","ʊː","ʊ̃ː ʊː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","-","-","-","+","-","-","-","0","0","-","-","0"
127,"soma1255","som","Somali",NA,"028A+0308","ʊ̈","ʊ̈ ʊ̃̈",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","0","-","-","-","+","-","-","-","0","0","-","-","0"
127,"soma1255","som","Somali",NA,"028A+0308+02D0","ʊ̈ː","ʊ̃̈ː ʊ̈ː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","0","-","-","-","+","-","-","-","0","0","-","-","0"
128,"awng1244","awn","Awiya",NA,"0062","b","β b",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"0064+007A","dz","dz",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"0064+0320+0292","d̠ʒ","d̠ʒ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"0066","f","f",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","+","-","+","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"006A","j","j",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"006B","k","k",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"006B+02B7","kʷ","kʷ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-,+","+","-","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"006C","l","l̩ l",NA,"consonant","spa","0","-","-","-","-","+","+","+","0","+","-","-","-","+","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"006D","m","m m̩",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"006E","n","n n̩",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"0070","p","p",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"0071","q","q",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","+","0","-","-","-","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"0071+02B7","qʷ","qʷ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-,+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","-","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"0073","s","s̩ s",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"0074","t","t",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"0074+0073","ts","ts",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"0074+0320+0283","t̠ʃ","t̠ʃ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"0077","w","w",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"007A","z","z",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"014B","ŋ","ŋ ɲ",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","+","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"014B+02B7","ŋʷ","ŋʷ",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-,+","+","-","-","0","0","0","+","+","-","-","-","0","-","-","+","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"0256","ɖ","ɖ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","-","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"0261","ɡ","ɡ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","+","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"0261+02B7","ɡʷ","ɡʷ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-,+","+","-","-","0","0","0","+","+","-","-","-","0","-","-","+","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"0262","ɢ","ɢ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","+","0","-","-","+","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"0262+02B7","ɢʷ","ɢʷ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-,+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","+","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"027E","ɾ","ɹ̩ ɾ",NA,"consonant","spa","0","-","-","-","-","+","+","+","0","+","+","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"0283","ʃ","ʃ ʃ̩",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
128,"awng1244","awn","Awiya",NA,"02E5","˥","˥",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
128,"awng1244","awn","Awiya",NA,"02E5+02E9","˥˩","˥˩",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
128,"awng1244","awn","Awiya",NA,"02E7","˧","˦ ˧",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
128,"awng1244","awn","Awiya",NA,"02E9","˩","˩",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
128,"awng1244","awn","Awiya",NA,"0061","a","a",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","-","0","-","-","+","-","-","-","0","0","-","-","0"
128,"awng1244","awn","Awiya",NA,"0065+031E","e̞","e̞",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","0","-","-","+","-","-","-","0","0","-","-","0"
128,"awng1244","awn","Awiya",NA,"0069","i","i ɪ ia̯",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
128,"awng1244","awn","Awiya",NA,"006F+031E","o̞","o̞ ua",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","+","-","-","-","0","0","-","-","0"
128,"awng1244","awn","Awiya",NA,"0075","u","ʊ u",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","0","0","-","-","0"
128,"awng1244","awn","Awiya",NA,"00E6","æ","æ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","+","-","0","-","-","+","-","-","-","0","0","-","-","0"
128,"awng1244","awn","Awiya",NA,"0268","ɨ","ɨ ɪ̈",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","+","-","-","+","-","-","-","0","0","-","-","0"
129,"iraq1241","irk","Iraqw",NA,"0062","b","b",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"0064","d","d",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"0066","f","f",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","+","-","+","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"0068","h","h",NA,"consonant","spa","0","-","-","-","-","-","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","-","-","-","-","+","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"006A","j","j",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"006B","k","k",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"006B+02B7","kʷ","kʷ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-,+","+","-","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-"
